,msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel,Unnamed: 0,is_churn,city,bd,gender,registered_via,registration_init_time
1534,zZRPQIoAH64tspH1SyNaAYoADW1AFo/qQgLNByeosr8=,41,30,129,129,1,2017-03-21,2017-04-20,0,3828,0,1,0,,7,2011-01-18
1535,zZRPQIoAH64tspH1SyNaAYoADW1AFo/qQgLNByeosr8=,41,30,149,119,1,2015-02-25,2017-04-19,0,3828,0,1,0,,7,2011-01-18
1536,zZRPQIoAH64tspH1SyNaAYoADW1AFo/qQgLNByeosr8=,41,30,149,149,1,2015-03-30,2017-06-28,1,3828,0,1,0,,7,2011-01-18
1537,zZRPQIoAH64tspH1SyNaAYoADW1AFo/qQgLNByeosr8=,41,30,129,129,1,2015-06-30,2017-11-27,0,3828,0,1,0,,7,2011-01-18
1538,zZRPQIoAH64tspH1SyNaAYoADW1AFo/qQgLNByeosr8=,41,0,0,149,1,2015-04-25,2017-07-28,0,3828,0,1,0,,7,2011-01-18
1539,zZRPQIoAH64tspH1SyNaAYoADW1AFo/qQgLNByeosr8=,41,30,149,149,1,2015-09-25,2018-04-29,0,3828,0,1,0,,7,2011-01-18
1540,zZRPQIoAH64tspH1SyNaAYoADW1AFo/qQgLNByeosr8=,41,30,129,129,1,2015-11-30,2018-09-29,0,3828,0,1,0,,7,2011-01-18
1541,zZRPQIoAH64tspH1SyNaAYoADW1AFo/qQgLNByeosr8=,41,30,129,129,1,2015-09-30,2018-05-30,0,3828,0,1,0,,7,2011-01-18
1542,zZRPQIoAH64tspH1SyNaAYoADW1AFo/qQgLNByeosr8=,41,30,149,149,1,2015-10-25,2018-06-30,0,3828,0,1,0,,7,2011-01-18
1543,zZRPQIoAH64tspH1SyNaAYoADW1AFo/qQgLNByeosr8=,41,30,129,129,1,2015-05-31,2017-09-27,0,3828,0,1,0,,7,2011-01-18
1544,+49A5s4dmlFzwKGwRj3plwvrCZqIXeChdYfYT5+gU38=,39,30,149,149,1,2017-02-28,2017-04-03,0,9095,0,6,27,female,3,2015-07-27
1545,+49A5s4dmlFzwKGwRj3plwvrCZqIXeChdYfYT5+gU38=,39,30,149,149,1,2017-03-31,2017-05-03,0,9095,0,6,27,female,3,2015-07-27
1546,+X6q/EfN3/ivAVCNSGdMgYGIXlDBb5K5IzCfUyxHwFk=,41,30,99,99,1,2017-03-31,2017-04-30,0,8868,0,1,0,,7,2016-06-01
1547,+agiXL41WhDq7X3FdT0AC/sKhUzoOTPjWCK48C4pkqE=,32,240,1200,1200,0,2017-03-19,2017-11-14,0,10028,1,4,22,male,9,2014-12-14
1548,+agiXL41WhDq7X3FdT0AC/sKhUzoOTPjWCK48C4pkqE=,35,7,0,0,0,2017-03-19,2017-11-17,0,10028,1,4,22,male,9,2014-12-14
1549,+agiXL41WhDq7X3FdT0AC/sKhUzoOTPjWCK48C4pkqE=,32,360,1200,1200,0,2017-03-21,2018-03-17,0,10028,1,4,22,male,9,2014-12-14
1550,/ySu7JCf2UtgtbBJFy+LxAgl3DEW7ODBB7p26QGIUaM=,41,30,99,99,1,2017-03-26,2017-04-29,0,5436,0,1,0,,7,2013-06-20
1551,034Jv29j3d4gKnwo1IVPm2kCVV8U+K6hcCiZKwJDwEc=,30,30,100,100,1,2017-03-05,2017-04-04,0,15987,0,1,0,,13,2016-11-05
1552,1PudD4kYzm5PG1kUIAVLg1nfcRDlE7ejUDLPMNPOVmg=,40,30,149,149,1,2017-03-08,2017-04-07,0,14521,0,6,32,female,9,2005-07-10
1553,2s48gUB88OJtLazHJ0GgpxxUlEw/HqGWfndL8y+fkjU=,41,30,100,100,1,2017-03-31,2017-04-30,0,11150,0,1,0,,7,2016-03-04
1554,3SNf9ahYWZZEWixkDxTTfwSQ2B3i7fa1srlO8YhCgSY=,39,30,149,149,1,2017-02-28,2017-04-14,0,14898,0,11,25,male,9,2006-07-26
1555,3SNf9ahYWZZEWixkDxTTfwSQ2B3i7fa1srlO8YhCgSY=,39,30,149,149,1,2017-03-31,2017-05-14,0,14898,0,11,25,male,9,2006-07-26
1556,3uq+5xZ17vcGJ+ENuGUJ6KKPgE5JChUtSDNKFaKQrnU=,38,30,149,149,0,2017-03-18,2017-04-17,0,6061,0,1,0,,9,2014-08-05
1557,4STKpbzeT2cbYqR2nkJqSitp+I2nGkghBKZPSnUfkzg=,41,30,129,129,1,2015-11-25,2017-09-25,0,11520,0,4,25,female,7,2013-08-19
1558,4STKpbzeT2cbYqR2nkJqSitp+I2nGkghBKZPSnUfkzg=,41,30,129,129,1,2017-03-13,2017-04-13,0,11520,0,4,25,female,7,2013-08-19
1559,4STKpbzeT2cbYqR2nkJqSitp+I2nGkghBKZPSnUfkzg=,41,30,149,149,1,2015-12-22,2017-10-26,0,11520,0,4,25,female,7,2013-08-19
1560,4STKpbzeT2cbYqR2nkJqSitp+I2nGkghBKZPSnUfkzg=,41,30,149,149,1,2015-11-22,2017-08-26,0,11520,0,4,25,female,7,2013-08-19
1561,4STKpbzeT2cbYqR2nkJqSitp+I2nGkghBKZPSnUfkzg=,41,30,149,149,1,2015-10-22,2017-06-26,0,11520,0,4,25,female,7,2013-08-19
1562,4STKpbzeT2cbYqR2nkJqSitp+I2nGkghBKZPSnUfkzg=,41,30,129,129,1,2015-09-25,2017-05-26,0,11520,0,4,25,female,7,2013-08-19
1563,4STKpbzeT2cbYqR2nkJqSitp+I2nGkghBKZPSnUfkzg=,41,30,149,149,1,2015-09-22,2017-04-26,0,11520,0,4,25,female,7,2013-08-19
1564,4STKpbzeT2cbYqR2nkJqSitp+I2nGkghBKZPSnUfkzg=,41,30,129,129,1,2015-10-25,2017-07-27,0,11520,0,4,25,female,7,2013-08-19
1565,4tGzNqxTIhzFsPW1Y7MHaAhdZf8JlyRM/w0dZ2Q6P84=,41,30,99,99,1,2017-03-20,2017-04-20,0,4793,0,1,0,,7,2016-07-21
1566,5c7yqm19eOKqKzpLild0UnYtaRb9nN4UmrojMqINrF4=,41,30,99,99,1,2017-03-22,2017-04-22,0,4382,0,15,33,female,7,2016-01-22
1567,6gcZb41EiMbJhcb9EL/JtG8symWmyHXNAOlERU3A1mg=,39,30,149,149,1,2017-03-31,2017-05-05,0,6317,0,6,34,female,9,2012-04-19
1568,6gcZb41EiMbJhcb9EL/JtG8symWmyHXNAOlERU3A1mg=,39,30,149,149,1,2017-02-28,2017-04-05,0,6317,0,6,34,female,9,2012-04-19
1569,7JuXmllkSyhokhJdQBb8Q+ci0x4f6y5rdb1D6IeV9/s=,39,30,149,149,1,2017-02-28,2017-04-11,0,9242,0,11,29,female,9,2009-07-20
1570,7JuXmllkSyhokhJdQBb8Q+ci0x4f6y5rdb1D6IeV9/s=,39,30,149,149,1,2017-03-31,2017-05-11,0,9242,0,11,29,female,9,2009-07-20
1571,8ynPZuLaSusAsna+za8vbS6OYvc1ntd+r1xF/XgU0l0=,39,30,149,149,1,2017-03-31,2017-05-25,0,14438,0,4,24,male,9,2008-11-01
1572,8ynPZuLaSusAsna+za8vbS6OYvc1ntd+r1xF/XgU0l0=,39,30,149,149,1,2017-02-28,2017-04-25,0,14438,0,4,24,male,9,2008-11-01
1573,9AtATxtQCtRwoaAyiuHOqWGrX9peHi4bT0FEWWk06tw=,41,30,149,149,1,2017-03-10,2017-03-10,1,17368,0,1,0,,7,2013-04-15
1574,9AtATxtQCtRwoaAyiuHOqWGrX9peHi4bT0FEWWk06tw=,41,30,149,149,1,2017-03-08,2017-04-08,0,17368,0,1,0,,7,2013-04-15
1575,9AtATxtQCtRwoaAyiuHOqWGrX9peHi4bT0FEWWk06tw=,41,30,99,99,1,2017-03-10,2017-04-09,0,17368,0,1,0,,7,2013-04-15
1576,9jkgqReIP6/G1hVR0iEYs1go7aa6uEDKBksckM1BF24=,41,30,99,99,1,2017-03-16,2017-04-16,0,4165,0,1,0,,7,2013-11-24
1577,AM1jlxXU0xlWeyorq9SxuTb2NTGhJw5CAFVTtA6zIgk=,38,30,149,149,0,2017-03-24,2017-04-23,0,6708,0,8,22,female,9,2011-01-09
1578,AeoeT3B2aA+mu4w8+3n3v0uhnw1e5s9ozq0otxXQiPg=,41,30,99,99,1,2017-03-31,2017-04-30,0,3868,0,1,0,,7,2015-07-30
1579,Aqhh+rae1qTk4UwIO9nlcRY1golFfjy1A2OH/SuBfqA=,41,30,99,99,1,2017-03-12,2017-04-12,0,13599,0,1,0,,7,2016-12-12
1580,C2pUMI5I3R573dZfATbVSiH8iAHJiSsmoixQlQdloWg=,36,30,180,180,0,2017-03-12,2017-04-11,0,13593,0,1,0,female,3,2014-09-02
1581,CWfnTfYZj73F+Ee9Nu149pGhTBnWF4TA9y5ZKnyLrX0=,36,30,180,180,1,2017-03-23,2017-04-23,0,5879,0,1,0,,3,2014-01-04
1582,D1SbeEca6NoGd0hAkXAUq0OfrMhf4rg7XPpwqsbTWco=,34,30,149,149,1,2017-03-31,2017-04-30,0,15660,0,13,27,male,9,2008-01-31
1583,Der2/cdVesg2+u1UZX/u11dZBM/FWtNl1TlKIK82puw=,40,30,149,149,1,2016-12-03,2017-04-02,0,3998,1,11,21,female,9,2014-08-17
1584,Der2/cdVesg2+u1UZX/u11dZBM/FWtNl1TlKIK82puw=,40,30,149,149,1,2017-02-03,2017-05-31,0,3998,1,11,21,female,9,2014-08-17
1585,Der2/cdVesg2+u1UZX/u11dZBM/FWtNl1TlKIK82puw=,40,30,149,149,1,2017-01-03,2017-05-03,0,3998,1,11,21,female,9,2014-08-17
1586,Der2/cdVesg2+u1UZX/u11dZBM/FWtNl1TlKIK82puw=,40,30,149,149,1,2017-03-03,2017-07-01,0,3998,1,11,21,female,9,2014-08-17
1587,E7wUQcE5en53ah2RSV6ansqY9WRRwUcdTl4ix4gp0tI=,41,30,99,99,1,2017-03-04,2017-04-04,0,6252,0,1,0,,7,2013-01-17
1588,FPgjK2LGxzqk3A6EnRBM/8QPsPOIQ45FAUrc4ArPCsw=,37,30,149,149,1,2017-03-03,2017-04-02,0,1126,0,14,23,female,3,2015-01-21
1589,Fb6V0WdTL5e8+6qmOAooHYHzmZumhoDgzsBvoZkgFhY=,41,30,149,149,1,2017-03-25,2017-04-25,0,13442,0,1,0,,7,2016-09-26
1590,Fg4NgwzYz5r5LHLulr30Q+oqajmiBj3VTU6rtn/scMA=,41,30,99,99,1,2017-03-25,2017-04-25,0,1185,0,1,0,,7,2013-10-15
1591,FzhVkWsx1EA4c2/J6a6lX2uapEKynA73vLcVk32mIFY=,41,30,99,99,1,2017-03-02,2017-04-02,0,14566,0,1,0,,7,2016-02-03
1592,G6pI57LLYNFv49A7C83h6t4dXWkoqcIfh2OiKm4mrEw=,34,30,149,149,1,2017-03-31,2017-04-30,0,9988,0,15,30,female,9,2009-09-12
1593,Hl0OXtuzbYZHGrZeR/s9jKI97gbCwtfuZeF1omm2FpE=,38,30,149,149,0,2017-03-02,2017-04-01,0,13415,0,1,0,,3,2013-10-19
1594,HoERlQ/abXb2GBWk+dTbh9BJgUVTyOLHi7Rfy3Z5HIs=,41,30,149,149,1,2015-10-22,2017-08-23,0,5081,1,1,0,,7,2012-01-31
1595,HoERlQ/abXb2GBWk+dTbh9BJgUVTyOLHi7Rfy3Z5HIs=,41,30,149,149,1,2015-08-22,2017-04-23,0,5081,1,1,0,,7,2012-01-31
1596,HoERlQ/abXb2GBWk+dTbh9BJgUVTyOLHi7Rfy3Z5HIs=,41,30,149,149,1,2015-08-23,2017-05-24,0,5081,1,1,0,,7,2012-01-31
1597,HoERlQ/abXb2GBWk+dTbh9BJgUVTyOLHi7Rfy3Z5HIs=,41,30,149,149,1,2015-12-22,2017-12-23,0,5081,1,1,0,,7,2012-01-31
1598,HoERlQ/abXb2GBWk+dTbh9BJgUVTyOLHi7Rfy3Z5HIs=,41,30,149,149,1,2015-11-23,2017-11-22,0,5081,1,1,0,,7,2012-01-31
1599,HoERlQ/abXb2GBWk+dTbh9BJgUVTyOLHi7Rfy3Z5HIs=,41,30,149,149,1,2015-09-23,2017-07-23,0,5081,1,1,0,,7,2012-01-31
1600,HoERlQ/abXb2GBWk+dTbh9BJgUVTyOLHi7Rfy3Z5HIs=,41,30,149,149,1,2015-09-22,2017-06-23,0,5081,1,1,0,,7,2012-01-31
1601,HoERlQ/abXb2GBWk+dTbh9BJgUVTyOLHi7Rfy3Z5HIs=,41,30,149,149,1,2015-10-23,2017-09-23,0,5081,1,1,0,,7,2012-01-31
1602,HoERlQ/abXb2GBWk+dTbh9BJgUVTyOLHi7Rfy3Z5HIs=,41,30,149,149,1,2015-11-22,2017-10-23,0,5081,1,1,0,,7,2012-01-31
1603,HoERlQ/abXb2GBWk+dTbh9BJgUVTyOLHi7Rfy3Z5HIs=,41,30,149,149,1,2015-12-23,2018-01-23,0,5081,1,1,0,,7,2012-01-31
1604,I0eDoSGYY5bBzB2TXvXBwfLgzkcWYM0GtpBGyZv0eH0=,39,30,149,149,1,2017-03-31,2017-05-15,0,6163,0,10,26,male,3,2012-05-26
1605,I0eDoSGYY5bBzB2TXvXBwfLgzkcWYM0GtpBGyZv0eH0=,39,30,149,149,1,2017-02-28,2017-04-15,0,6163,0,10,26,male,3,2012-05-26
1606,I54anYe5EnqGsWvo5/pU2n6pBhQSgoGwiNOk60aY5Ys=,37,30,149,149,1,2017-03-07,2017-04-07,0,3195,0,13,24,male,9,2007-05-09
1607,INGlOxOD2ZlaClFWonH7C1zE6zv5AvwE4xxiK1CZyfI=,40,30,149,149,1,2017-03-10,2017-04-09,0,8978,0,15,0,female,9,2014-11-08
1608,Jug5FXlKZuIThAnXXx/ewxaH2ndMywV9Jk6zl+1LKB0=,41,30,149,149,1,2017-03-16,2017-04-16,0,17097,0,1,0,,7,2012-01-13
1609,K+klyGQkw50mCUlyH0LBs/fd2SIaUYosU3NEDkDmK3c=,40,30,149,149,1,2017-03-22,2017-04-21,0,269,0,5,24,female,9,2010-05-02
1610,K8Q8uC1W774GDFH9bvIT2UR6HIQYX+72VoE3yhH3LR4=,41,30,100,100,1,2017-03-27,2017-04-27,0,14146,0,1,0,,7,2017-01-28
1611,KNYrubn0dg7PnpEaY0wlBTju4EH0nHMvaHYHkIFJ6Jo=,39,30,149,149,1,2017-02-28,2017-04-03,0,474,0,11,31,female,9,2014-05-04
1612,KNYrubn0dg7PnpEaY0wlBTju4EH0nHMvaHYHkIFJ6Jo=,39,30,149,149,1,2017-03-31,2017-05-03,0,474,0,11,31,female,9,2014-05-04
1613,KsiEvHN8l0MfDT2OGtG5ug9N53+rib9prhZz1bfBhOc=,41,30,99,99,1,2017-03-07,2017-04-07,0,14263,0,1,0,,7,2016-08-08
1614,KuKWPRBZiEb2y54NzdYfbmLkiyryooZZwbT3q0DLqtU=,41,30,99,99,1,2017-03-22,2017-04-22,0,5285,0,1,0,,7,2013-11-14
1615,L6pUYvP5GtUh7JabthSFe6dgsomaAEe98C9HOaaqvio=,38,30,149,149,0,2017-03-13,2017-04-12,0,7631,0,1,0,,3,2013-07-05
1616,LbOcl4LGe+H9CHa+b+Loxzj9sjshUz937I69voq3c1s=,41,30,99,99,1,2017-03-27,2017-04-27,0,9696,0,1,0,,7,2016-10-27
1617,Lj7B2GlqYWXUw+F3WzpEen6K1vAawGnwo+wxRShnS9U=,41,30,149,149,1,2017-03-10,2017-04-10,0,12198,0,1,0,,7,2011-11-07
1618,M2MM+m1YsgoZnUh9y80xsG40jDJltJROMs7Q35ntohY=,38,30,149,149,0,2017-03-11,2017-04-10,0,14947,0,5,20,male,9,2015-07-02
1619,MG9aMkh8e4YOerpt3HEIJyHJA4nURczEu4ayYIpKbN4=,41,30,99,99,1,2017-03-31,2017-04-30,0,396,0,5,37,male,7,2016-06-30
1620,Mjr2hQ+bZWBJ1jcQYTXAjWdPjaF3ds4bHxqO5GsSmDc=,40,30,149,149,1,2017-03-15,2017-04-17,0,15284,0,13,34,female,9,2007-01-06
1621,MrB54g3mh64ktyvB5UQE7SLLN+/KUxOPwe0JKR/KG+4=,39,30,149,149,1,2017-02-28,2017-04-20,0,8385,0,12,0,,9,2014-06-19
1622,MrB54g3mh64ktyvB5UQE7SLLN+/KUxOPwe0JKR/KG+4=,39,30,149,149,1,2017-03-31,2017-05-20,0,8385,0,12,0,,9,2014-06-19
1623,N1we/DuhYMw5dD3Dj0TWwiLqN9GlzlEX5EiXpFQajd8=,41,30,149,149,1,2017-03-24,2017-04-24,0,17136,0,1,0,,7,2015-04-25
1624,NiMbcm18GsdzF78G6Dqenlx/FV8QLWFwiyePN/hbOQY=,40,30,149,149,1,2017-03-20,2017-04-19,0,7449,0,10,33,female,9,2005-10-30
1625,Ns+DzT8vX6TQ1utgJMjVxEqd4Od0QvQpOpiU76n7u1Q=,37,30,149,149,1,2017-03-06,2017-04-05,0,6733,0,15,0,female,9,2004-08-02
1626,NxXxrdf0THD4g48aQEozAKd3A/KWzEkgcPNWZlxBWS0=,36,30,180,180,1,2017-03-16,2017-04-15,0,6345,0,13,37,female,9,2011-02-02
1627,OHsOC7OGJiu6gIxUpfsOlrY3FkNurjtZAoSGMqRAveA=,41,30,99,99,1,2017-03-07,2017-04-07,0,12958,0,1,0,,7,2012-03-15
1628,Q/s/LrTCx+BAEcAAHDPhyh6waCbJpNQ+1/dXciOTfeY=,40,30,149,149,1,2017-03-24,2017-04-24,0,307,0,17,33,male,9,2014-07-23
1629,R2ivTwmixaF/Yhcbx6mptIuRBa1DzLxei0DHhMWGZUE=,36,30,180,180,0,2017-03-25,2017-04-25,0,9450,1,1,0,,4,2016-12-21
1630,T+dxI8Wi4L2VzuUeVeqaYK8S1yej/2y+lcNrU3rW7HI=,41,30,99,99,1,2017-03-04,2017-04-04,0,9531,0,1,0,,7,2016-12-05
1631,UCFAE8hw3Ex5ZsB6C5t8QIMaLCo2sDaT8f+92jlh2tc=,36,30,180,180,1,2017-03-13,2017-04-12,0,10345,0,10,28,female,9,2008-07-18
1632,UHeMBqDOU22GZLByY16msyFLiFS56iEuJn//BFyRmS8=,41,30,99,99,1,2017-03-31,2017-04-30,0,7665,0,1,0,,7,2017-02-01
1633,USF+ne9gaPvGG+TQfjgP5aEMziMoNOHxy2bDo5TCL/U=,40,30,149,149,1,2017-03-07,2017-04-20,0,1554,0,5,50,female,9,2011-12-12
1634,Vc72aanjWPf2MjYKTmNbD3Ld/ZNWVEnJ/n6MA9dgaEw=,41,30,149,149,1,2017-03-23,2017-04-23,0,12024,0,1,0,,7,2015-09-26
1635,W4l/0DblmsGqAXPDyst1OKufpDDFYarHbEPLsCg1zd0=,39,30,149,149,1,2017-03-31,2017-05-22,0,13838,0,10,28,male,7,2011-05-17
1636,W4l/0DblmsGqAXPDyst1OKufpDDFYarHbEPLsCg1zd0=,39,30,149,149,1,2017-02-28,2017-04-22,0,13838,0,10,28,male,7,2011-05-17
1637,XbxRx3vHnvO79X+crqyNstgf1rLc9mzB43yQtt0kTcw=,38,30,149,149,0,2017-03-01,2017-03-31,0,2873,1,5,17,female,3,2014-03-21
1638,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-09-19,2019-07-20,0,11458,0,1,0,,7,2013-03-20
1639,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-11-17,2019-11-20,0,11458,0,1,0,,7,2013-03-20
1640,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,119,1,2015-07-17,2018-11-17,0,11458,0,1,0,,7,2013-03-20
1641,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-10-19,2019-09-20,0,11458,0,1,0,,7,2013-03-20
1642,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-07-19,2019-01-18,0,11458,0,1,0,,7,2013-03-20
1643,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-06-19,2018-10-17,0,11458,0,1,0,,7,2013-03-20
1644,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-07-19,2018-12-18,0,11458,0,1,0,,7,2013-03-20
1645,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-03-19,2018-01-17,0,11458,0,1,0,,7,2013-03-20
1646,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-10-19,2019-10-21,0,11458,0,1,0,,7,2013-03-20
1647,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-09-19,2019-06-20,0,11458,0,1,0,,7,2013-03-20
1648,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-09-17,2019-05-21,0,11458,0,1,0,,7,2013-03-20
1649,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-10-17,2019-08-20,0,11458,0,1,0,,7,2013-03-20
1650,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-12-19,2020-04-21,0,11458,0,1,0,,7,2013-03-20
1651,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,119,1,2015-01-17,2017-05-23,0,11458,0,1,0,,7,2013-03-20
1652,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-12-19,2020-03-21,0,11458,0,1,0,,7,2013-03-20
1653,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,119,1,2015-05-17,2018-05-18,0,11458,0,1,0,,7,2013-03-20
1654,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-11-19,2020-01-19,0,11458,0,1,0,,7,2013-03-20
1655,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,119,1,2015-02-17,2017-08-21,0,11458,0,1,0,,7,2013-03-20
1656,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-04-19,2018-03-18,0,11458,0,1,0,,7,2013-03-20
1657,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-03-19,2017-12-17,0,11458,0,1,0,,7,2013-03-20
1658,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-08-19,2019-04-21,0,11458,0,1,0,,7,2013-03-20
1659,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-02-19,2017-10-16,0,11458,0,1,0,,7,2013-03-20
1660,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-08-19,2019-03-21,0,11458,0,1,0,,7,2013-03-20
1661,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-08-17,2019-02-18,0,11458,0,1,0,,7,2013-03-20
1662,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-05-19,2018-07-19,0,11458,0,1,0,,7,2013-03-20
1663,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-06-19,2018-09-17,0,11458,0,1,0,,7,2013-03-20
1664,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,119,1,2015-04-17,2018-02-16,0,11458,0,1,0,,7,2013-03-20
1665,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,119,1,2015-03-17,2017-11-16,0,11458,0,1,0,,7,2013-03-20
1666,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-05-19,2018-06-18,0,11458,0,1,0,,7,2013-03-20
1667,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-01-19,2017-06-23,0,11458,0,1,0,,7,2013-03-20
1668,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-11-19,2019-12-20,0,11458,0,1,0,,7,2013-03-20
1669,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-01-19,2017-07-24,0,11458,0,1,0,,7,2013-03-20
1670,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2017-03-25,2017-04-25,0,11458,0,1,0,,7,2013-03-20
1671,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-02-19,2017-09-18,0,11458,0,1,0,,7,2013-03-20
1672,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-04-19,2018-04-17,0,11458,0,1,0,,7,2013-03-20
1673,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,119,1,2015-06-17,2018-08-18,0,11458,0,1,0,,7,2013-03-20
1674,Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,2015-12-17,2020-02-19,0,11458,0,1,0,,7,2013-03-20
1675,YCqKvKR2m+C0pbg2w07XL6fbwpxDY4knWoBCjKMlARI=,41,30,99,99,1,2017-03-26,2017-04-26,0,2623,0,1,0,,7,2016-07-26
1676,YDheqVGpNkxemMg2wsq9jVKDrJ1tbzGwmiOoL+l/Pvo=,41,30,149,149,1,2017-03-08,2017-04-08,0,9090,0,5,46,male,7,2011-12-20
1677,YTj+C47mI/lloYiyxTURFWCrHB232qZfyn4V8014HRQ=,41,30,99,99,1,2017-03-05,2017-04-05,0,9032,0,1,0,,7,2016-05-05
1678,YtNnAJPUG3+/vvSitubzrIk+zBo+X+0VsgNnL+x7ebg=,41,30,149,149,1,2017-03-26,2017-04-26,0,6242,0,13,16,female,7,2016-09-27
1679,Yv65zt6IrOdpdDoRl/RvQkDuwJWX1DmLcHTsCFlrU/o=,37,30,149,149,1,2017-03-20,2017-04-19,0,8151,0,13,28,male,9,2010-08-27
1680,ZQ3Mq5SbZRXkEPBKd2Yc8n14SkGFn9LU/ilr2ek7k18=,39,30,149,149,1,2017-03-31,2017-05-28,0,697,0,5,27,,9,2014-05-31
1681,ZQ3Mq5SbZRXkEPBKd2Yc8n14SkGFn9LU/ilr2ek7k18=,39,30,149,149,1,2017-02-28,2017-04-28,0,697,0,5,27,,9,2014-05-31
1682,Zu0ZHtA9MEDw/E1JnpaPsNXwFglD2s14fVr81YSF8is=,39,30,149,149,1,2017-02-28,2017-04-09,0,3468,0,5,34,female,9,2004-03-27
1683,Zu0ZHtA9MEDw/E1JnpaPsNXwFglD2s14fVr81YSF8is=,39,30,149,149,1,2017-03-31,2017-05-09,0,3468,0,5,34,female,9,2004-03-27
1684,b3QLxSwRgDy+RYbef6H4cQCdhvfI9zbcXw9w1/o7W3c=,41,30,149,149,1,2017-03-23,2017-04-23,0,10150,0,1,0,,7,2014-02-24
