msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
ZITHFvIlxYnD6I1K3Y6dF1QyX5SltmvVHafkH7AWA6w=,41,30,99,99,1,20170317,20170417,0
ZXJPEQV2hjbY5dMLL2mn0tevSXRkZTe5jQN8wabAprg=,41,30,149,149,1,20170310,20170410,0
ZY+UCB27krRuqSAveAYj+PxKuqsB5AqlBFKnDAX+z3Y=,38,450,1788,1788,0,20170214,20180510,0
ayTEysDYtxnGhJ8hJj/Yx6+TT5ZOS5oAAnDcH6nIhEM=,41,30,99,99,1,20170317,20170417,0
bKzxZGHWPDXwlARbqt9gGkNBX55xr8D0tZemv0CmQh0=,41,30,100,100,1,20170317,20170417,0
bpSNhf+A4pU8TVyqZKJj1Ywwm8q1Yli/KfnHByuCWDY=,41,30,99,99,1,20170312,20170412,0
c4bVWbi4k86ZqFpsgZ+tClytp6d85of5KW8cQZg78H8=,41,30,99,99,1,20170305,20170405,0
d7/8ArF6C4dwfTM7OhuGyxO44L7KgL0qNkzcfls/Y0k=,41,30,99,99,1,20170311,20170411,0
dI6m/qBL0faGDO+h/lu4y9VUnNDuszpiAnhAl903YVU=,41,30,149,149,1,20150622,20171120,0
dP1udm2Kg5WITY564ShY+jG2BS9eFUD2ImvXnegyqkI=,36,30,180,180,1,20170304,20170403,0
e9mF3INFKomJLcgHbWqjmhkI+ihDOkNIr44u6e96GeQ=,41,30,129,129,1,20170323,20170423,0
eCVd4RNLhc9xsWxOWR1LHDLe4ZFqN+0yRpRmHCUVo0U=,37,30,149,149,1,20170327,20170426,0
eoMD320UOyhZ7hjjzBCbJfIxxz65H0rrjlzkxFoAOqI=,40,30,149,149,1,20170322,20170426,0
f0nPavJORZImS321Zg20dEibhC9lpdGlYwe2idX51+s=,41,30,149,149,1,20151208,20171207,0
fiNiSHQ2rKdbrSgDbNzuMlyKMNSBrSGp9eLsYFqbK+0=,41,30,99,99,1,20170331,20170430,0
fmubqNgJ5hx4AsCuk57zOHL4T5k4kUWK2hS2nI/BgyQ=,41,30,149,149,1,20170304,20170404,0
gS5j7T+9E4KksMcI4uq3Uw6/2SkVv6qKaaX5SstJong=,39,30,149,149,1,20170228,20170429,0
hJ4KDHR2bCSoNxBI5QlkndmiMbzRAgLgR70ff1gpY1E=,41,30,99,99,1,20170308,20170308,1
haFirX/6qiTq/Z8I2StkAoAY6zMRGKzT+7WFkuX4kRg=,34,30,149,149,1,20170331,20170430,0
i1HaiyMt4JHFFKorX7umCX7GVy373NP/sHpROPc7i+g=,41,30,99,99,1,20170331,20170430,0
iOMuomgyDzTitL81gB2i2FmB1xi253tF1CfD0EuDL+4=,41,30,149,149,1,20170319,20170419,0
if3d1PyzSIGzQ1pzGN0duh2ENW/Nmn5TUZhDTCS13N8=,41,30,149,149,1,20150913,20170624,0
jNjuhQiDAxztpqA4jlc9hUiv0ir72Zdx9B9mD301uIE=,41,30,149,149,1,20150317,20170814,0
k/ygJLYFg+50vOoj81yJ0R9RFHnQbFzL2BApkZsOShA=,40,30,149,149,1,20170318,20170417,0
mZ9Agb0FzzkL8G2mb+kt85YJ94FtvWUiIrP6zLjFKWA=,40,30,149,149,1,20170301,20170331,0
nkCZzYBXY/QwLqE/m1hkxfOhwfLaBNLYWV3qDWNLerk=,39,30,149,149,1,20170228,20170426,0
nvu2O+XiTWj1TmE6hT9dIWvHSjzEAsdGTKKjqaGeraE=,41,30,99,99,1,20170326,20170426,0
o6NTRx9qwEmJFdflAeNgcV3Qm370FyiKJJqiHzKaZxU=,41,30,99,99,1,20170312,20170412,0
o97AZtOx1oegGi/0pRDU4WjSo9SyMP1ZrYmGa26F8Jk=,39,30,149,149,1,20170228,20170422,0
oUpuAiaI8nxu1hiYy3SmEiCM7wqTyqPsjkGfUl6Q7tE=,41,30,149,149,1,20170307,20170407,0
pSwOfn0ykywhyLzykU9aW/cQPnDrTj3aB9voNz9k3Gk=,41,30,99,99,1,20170307,20170407,0
r31H/x2wib0iMaMsiTCB3QhyFvaS2YYnmpPSV+wQ8fo=,36,30,180,180,1,20170303,20170402,0
rAL85lh8TCSOTDdOyezZeD2CQK0JDctZskKuvj+i6Us=,29,30,180,180,1,20170321,20170421,0
trnh0cc8Ku4mL4xU86bF71Dr+fsMDzK7vIiuqUhCX18=,41,30,99,99,1,20170318,20170418,0
u6v0Hz1tKpbhv3lRnyl5N2FTMcHgEigMGcy1/CZe/NA=,41,30,99,99,1,20170331,20170430,0
uG2W5e7+9xwLqLKVa9Cfi5zuU8FszLt7eZkCBy7rCCQ=,32,180,536,536,0,20170326,20170922,0
uchi8jYg4idUQiRD5gOqSK6P0ArmFLWWQO36l+8pzp8=,41,30,99,99,1,20170322,20170422,0
vMwHNnRmi0E8Y5TaoLh+WfyOqfpVBh4o9/ElpWksZV8=,41,30,99,99,1,20170309,20170409,0
vNXYOLUDkQ+45gtWlWQdh5jG5zXBHAc0BQOyO9/pA+E=,38,30,149,149,0,20170317,20170416,0
vzoQA6Wv3+i7ZZJS5khPwwnsXel2oJV0/9eALykYE6Q=,41,30,99,99,1,20170316,20170416,0
w7h8u7NTv4XVrKFcKX0+wPL4y0DzwyNk+/ESDgSSCrk=,39,30,149,149,1,20170228,20170416,0
w8OybxK3kwGJrfUqJK0OSs7ESk4BhAu1jgTejhArWdc=,41,30,149,149,1,20170315,20170415,0
wGAKJdmm9Fn/aA+DDurj3LBXnJ3SKL1ZekVoDYFzoM8=,41,30,99,99,1,20170321,20170421,0
wYu7XUS3DFjlXfqW84Yen05qPSP1sg0KVuMr8LIu0LY=,41,30,99,99,1,20170304,20170404,0
x+AReXNlW5jvMfZ2V3eKuwXOtsmg0lhc1cJzQU89DF4=,41,30,99,99,1,20170326,20170426,0
x11RVs/t8r4zJlPobwXcJkrOk9Qn40wXhn8t1gluhCU=,41,30,99,99,1,20170316,20170416,0
xRi0BbACg3REH1A6T1VJxYZg6zc3al6egLQ2W8pdlEc=,39,30,149,149,1,20170331,20170603,0
y9Lr3kTcZFYdpQIIafDR8LU2vSZSPtxUhCpE+JbgzJQ=,41,30,100,100,1,20170306,20170406,0
yhNTt1xAtH4lvE8LRWZLNeCsiy2gNv5cyow/AFZwmwA=,41,30,99,99,1,20170326,20170426,0
zYlxa1wSWkbJ3KFS84M2wTRxCsy+ZYCoJ3YpgMkLMAA=,41,30,149,149,1,20151021,20180621,0
zyj/VIiRzkuRc1T5rMA2Kyvz2vv6sCrIOZVhDrwjov0=,41,30,149,149,1,20170312,20170412,0
/Nj1m6I9sr6EJ2YfG7BmdZDiICpuLCUWEKXXLzyE6gE=,41,30,149,149,1,20150713,20180113,0
/OWAXDAyQb5+Gl4NVzuR4le5bMnMYzyLkyVlPTpAF30=,41,30,100,100,1,20170318,20170419,0
/ldTeMWOmi81Fl7ixTkO6ZsS7obHZZberiT8Rd+idIg=,37,30,149,149,1,20170305,20170424,0
/pP0QzMr34ZtKaemC3zRQMR0AR9w3EMFNqJAM/W4KwU=,41,30,99,99,1,20170312,20170412,0
/wn0Bn0Wied8cq3pEE4NhvKkJ4DuxBqcyZJx8rUxXHs=,41,30,99,99,1,20170301,20170401,0
1/EG3m8Ebnxh82L9zkrsvX3XcC6SuwqQYCFAC+K718s=,36,30,180,180,1,20170325,20170425,0
1Ec4a+hhpDq4XKc2wFzNHqRN4WzyDGWe+S/xx6M2cTo=,33,30,149,149,1,20170331,20170430,0
28XgNmLQTcwv5gKI4O27JdGyhStt763bBTo5oJIY0WQ=,41,30,99,99,1,20170331,20170430,0
2r/6L8EB6XIT9OL25zV1547tLmMuWJS6rrKXbgkCuGY=,38,90,477,477,0,20170327,20170625,0
2tIpSdhS4Yc173gFXZfLEmL8tXCjqsf1VYWOlYTx/UI=,40,30,149,149,1,20170225,20170408,1
35xq6NyNQ1++3rvqMNf0SpdDVqnQz07ILwLUnXtgDk0=,41,30,129,129,1,20170326,20170427,0
3CUxMpIjI5yQbQaXxOBw6PHdRY7bvY4gCbtiAq2ztq8=,33,30,149,149,1,20170331,20170430,0
3LoxerRwuA1CyqL4wYiGOi9as9Zspyy6qIqIRvOvJPU=,41,30,99,99,1,20170301,20170401,0
4UqG8EVuVh+txdNHjsg0A1pOD5t3Kvnr07xTURyM684=,40,30,149,149,1,20170327,20170426,0
53AAYYTC8MByL7ycnMIOTJsS9hrnd8CAY+bkIoBWy0Y=,34,30,149,149,1,20170331,20170430,0
5PwdGYTn1JTAE1Y11EepQaYadviVrbrEvjvwZL049F0=,39,30,149,149,1,20170228,20170422,0
5aZsyvCZ56CyEtA/WtdOiHHjMraHpjop4uPaFj0IDz8=,41,30,129,129,1,20170309,20170309,1
5pqBvN0747U5l+hf1BCwA72KlziA4HVMgGZwbUyiKT4=,39,30,149,149,1,20170331,20170505,0
6sOfVN5gzas8AXh5pKRrp5ZLW2eccn0ytaXcYzVyP0c=,41,30,149,149,1,20150321,20180218,0
6z/RHBSxLHqdHFbTuCq4pUXtBr/Sf9H027DjI9x5+UA=,41,30,99,99,1,20170316,20170416,0
7R8wOlvLLlbwsPdnmeJCqw84kl6bcyd+OV1ELBjm4NE=,39,30,149,149,1,20170331,20170510,0
7S90QwIRteH0d+ViQYboFXxEyzc6uf1gg5IsX7O39gk=,40,30,149,149,1,20170320,20170419,0
8gz4xGIK1RTgtBjsfwExYrBHSjh0gWXyodpQhLGEEHk=,39,30,149,149,1,20170228,20170420,0
8pzuUWnSegIwkCt7E9VhvtUcyUkuqsLahmSMuOi5lXA=,39,30,149,149,1,20170331,20170502,0
8qOmDPFNhs6hHtEUbhFO1yL8GDWr1H48KPCt8yDQqi8=,41,30,99,99,1,20170319,20170419,0
90Xlc0wM7dtZSdpw68VpmcXQh618r6WiM3aIaysR77M=,41,30,99,99,1,20170314,20170414,0
As6xGUGsbsaMPh/AzPRQtK8GD14oG6Wp0K/9aj9PvnA=,38,30,149,149,0,20170315,20170414,0
Ay+eQ8Jl+z9pvXRzmsTI5+uOUwYOuM8q39wJk3Z/nZs=,41,30,129,129,1,20170220,20170711,0
CTTtecx76Scbgp5LDF55PD+0CuA1yLEvzXNdALm2PYg=,41,30,129,129,1,20170308,20170409,0
Cq7e7UtbEi1eUq7kea5YUqzWUEXCkNV8XtwMo061vAc=,41,30,99,99,1,20170331,20170430,0
EZ4y1wf6VpXg1QJ91QF2q1+SgcZWr++0ZSxXYtC6jCQ=,38,30,149,149,0,20170327,20170426,0
FbBKkUSirTzVJcNB8sqdqoL+VyIawef2mjAIpDz+EPo=,41,30,99,99,1,20170312,20170412,0
FqLZ1Wnvt5kYe06W/Jf4l9mKGYwQ6ZcRKootyKW/NiE=,39,30,149,149,1,20170331,20170505,0
GZ/8u19zD55dxwJW27zk8K4wSJyI6DMVOXIOMbR1254=,39,30,149,149,1,20170228,20170410,0
GZNSY1p7DGBONabPWrPVAcUvYrxO80o/RO37LZB7s6s=,40,30,149,149,1,20170301,20170403,0
GraC+/g3bvit20sHhz/A6HUfEru4nQAL8UWeIGHApGM=,41,30,99,99,1,20170321,20170421,0
HWPPnOBxg6R+XMwjbMNko3je26mhnRKsyL9YxSNiR0Y=,39,30,149,149,1,20170331,20170512,0
Hng8XFIfiHiJJI1SX5n6RkspVTNMgt5cJLH/FIe0/nc=,29,30,180,180,1,20170327,20170503,0
JZEW/jNuznH6Nccuj6JLkvPnXR0J6X4JSkZeb9iNQ4w=,41,30,149,149,1,20170307,20170407,0
KQhKZ9NjDbBBQGs3sUkaF6kSbQs6o5nw031IGmM1QJ4=,41,30,99,99,1,20170326,20170426,0
KVxlKABzHHHVgT2iMwBwrY0WEykH9x7i76fTENOiXdc=,34,30,149,149,1,20170331,20170430,0
LAh291dSb9+/qztrvHaAsKVFeSVkQUKnWhY67ev9+k0=,41,30,129,129,1,20170324,20170424,0
MMQSh90CtJW5sebuvF5n0bCTWicfFxQ5v0CHhO6Ca4c=,41,30,149,149,1,20170322,20170422,0
MrLfEweBJnjxla4+tgiLWU9PXUwVhbQtPCz7eIlZ5Do=,41,30,99,99,1,20170322,20170323,1
NNsZl6VI02KHLE3LFTVf3Zcq3kAtbQ5rxlQbwkOsfys=,41,30,99,99,1,20170317,20170417,0
NcmCTsi7qV/Bk3K13wxa1+utLssqS7PK4ZY56R/ne5M=,39,30,149,149,1,20170228,20170424,0
PG3pzmoAkz/qtgyKkiNA6xB1Pn3z9D3VtR/1A8CLDS0=,41,30,99,99,1,20170331,20170430,0
PQ8aBr/P4n1+CnNXmc2ZrWby8UHRSGg6it8fIU9W5ds=,41,30,149,149,1,20170321,20170421,0
QGWevvetGbCq+XFwyG9Ov2NTQpzl6LZ2x3jpBIefCC8=,41,30,149,149,1,20170322,20170422,0
QJa+uUgliet0vz31hUChEMnO+Od8cd3aMBsrTW5hcpg=,41,30,129,129,1,20170320,20170420,0
QYw91XUmXCG9aEWcDskuVt1j3S7EDdN7caWy7+H6zCI=,41,30,149,149,1,20170319,20170420,0
R09yq/Bkg+NHDJF+Mps54L/6ca4I+U+HK6mqJazEm9U=,41,30,99,99,1,20170331,20170430,0
RFGdUZqNp8YR6faE0FNpyBy4AGqjS0/bpEwhitDSj8Q=,34,30,149,149,1,20170331,20170430,0
SBc+uB/xSq6E3V/uNF1A0zecqgSB9mScyInzMch66lw=,41,30,100,100,1,20170322,20170422,0
SFZpwaadMIjgTaFZ3M+H9lARdmptIbdASqpISYGfz3Q=,39,30,149,149,1,20170228,20170427,0
T82wmAgSWWE52YdP4RCa+5X5jOSaS/ZLWfJ1AIISs1A=,38,195,894,894,0,20170311,20171013,0
T8tEvR/8D8dXLMVBFTTe+3rpOD3JPMDJEfu2+yB55x4=,41,30,99,99,1,20170311,20170411,0
TWLDsY1dSCPM1RwUbVAGMlDoX4ZNW6qKJ0zNRIihAaQ=,41,30,99,99,1,20170319,20170419,0
Uadjz9j5aRyQDYjIEDYneWeYzEFr5119cYp37YGH6HA=,39,30,149,149,1,20170312,20170415,1
UjULgCrXRxbp2y2eBI/GtqnqleagG0z2RGR2hBp5dBw=,41,30,149,149,1,20170324,20170424,0
Va0GVcY8D64lKWYMIcgIy2wDiPgNI0ZCOb3ZnOhO69I=,40,30,149,149,1,20170311,20170413,0
VfuKicxKNBqaS66BnGK/jYMsVQm2Rxdcy1Ol1nnKdsk=,36,30,180,180,0,20170328,20170427,0
Vh/86lv9cgq8/YKYyycDYTCHruHCmqj1QzEjtfskTxM=,41,30,149,149,1,20150831,20170614,0
WPbCb/TiczytJQyh/jg5PQAq0RhVRl6IaF9AXCMmkmE=,41,30,100,100,1,20170311,20170410,0
WsQd6r1ZOFGK3a59DHIO4oWy1hUfcX/RIAUHkO533Qs=,41,30,99,99,1,20170321,20170421,0
XVaXDA4qZEkkmE0zqY0aKSg69euXXA8Nw5yj541daIQ=,41,30,99,99,1,20170308,20170408,0
YbSFKHY+E57oZ+dlJCjnQQK4L6/6sdn1vPv24eXCoug=,36,30,180,180,1,20170320,20170419,0
Zh6ww0RjN70mba2MDYu4KeMqW2qbhdyCztM358Ho4Rs=,34,30,149,149,1,20170331,20170430,0
a9om23G8xlynpKU8X/q68ccjxCTyonue/Y9E5RfZ8V0=,31,30,149,149,1,20170331,20170430,0
b+TnSXhS1eRedRq/NRM1O7RXrdZ6RPFOXBzxogwpqNE=,41,30,99,99,1,20170311,20170411,0
bX4xim4H++x7GHeaR0iIuQDYcGmJPSSBzqWWS22ufOI=,41,30,99,99,1,20170324,20170424,0
dqRb6OiDerlU9Mrs1Rq36DLKdPxjNiUkDIaq4ASsNzo=,36,30,180,180,1,20170308,20170407,0
ef0G/oeMWrvR7e/tm6imwfNIM+gC9Osf8P5qxka/YAE=,41,30,149,149,1,20150901,20170820,0
fAomoz2gp2EnFC8dMewPlmSvCq6tcxpNZrR4jr4mq5E=,41,30,99,99,1,20170311,20170411,0
fDy49bmyNtYYhjj4mTOqXb81bOOVvxS64JqBtB+P1G4=,41,30,149,149,1,20170306,20170407,0
fFX8XfhRDRxMeuu6YzVp7eVTM00oFiRzUyrfatabfIQ=,37,30,149,149,1,20170226,20170401,0
famZVxaiKhEXvNW2vqWc70t662jNEcOf7vyBWyDGeCQ=,38,30,149,149,0,20170325,20170424,0
g0fl0QnDIljAcCUjSx8yMvdMytZF58HqkEt1VY74ryg=,41,30,99,99,1,20170306,20170406,0
hbNW7bh/rAvcpMPdhZjjMeFYdsGQ8uAAIYRHVb7pAWU=,39,30,149,149,1,20170228,20170423,0
huURcQ+W1ry8IxxJYsX7V/8b3/aljrrikxOGSRsjxRc=,36,30,180,180,0,20170309,20170408,0
i6nBl483qIpNXQNIZlOOq8i4jjrnZuRE2htxVIRFjVI=,36,30,180,180,1,20170330,20170502,0
jEcVCz5VefA38dKZj1IPCMTuTVWE2PDohlru7pJoHS0=,39,30,149,149,1,20170228,20170506,0
l7yzAUKva6sKlhix162THsMmciqQ0lPh4s6wGyIeV9I=,39,30,149,149,1,20170228,20170414,0
l8dEIJoVoWqrIVlLyof4gy/7nAx9Q+Q7j/zTHWZRm7g=,41,30,149,149,1,20170318,20170418,0
lZgiLZnqo1yxd+tDQXZ8ZmY6ZD8/XFV8gzFmj5Qu9bI=,41,30,99,99,1,20170318,20170418,0
lefsy5RjLeZrJwD3jj1ci2WK+yMyK7N4AhvBWp9+OTw=,39,30,149,149,1,20170331,20170528,0
lphN72pFgRxP0okJ1e4msRKYhsIbyRjqNNb+KsOZjAI=,41,30,149,149,1,20170321,20170421,0
m/D1xycejxUTM2y4NemSxR6383r1A7iuKemp7kE3b5k=,41,30,100,100,1,20170302,20170402,0
mRPfEWys1l9mbxp5oPt0RasTZeLFv62M8DPZpV1tzq8=,36,30,180,180,1,20170312,20170411,0
mmp2DhOJ0ICM3TItesDCUWA+/18Pp0gIqMPT8glWdJg=,38,30,149,149,0,20170315,20170414,0
mqaSiyFXqihhfH9Jt7wleUAw3Rh/3Cy2HRuuCK9dV6g=,39,30,149,149,1,20170331,20170529,0
myyfVa3/2/LeUSyZo9e3SCtZn3Hx4eJEgcUOH3HBT3A=,39,30,149,149,1,20170331,20170508,0
na7OUtYyBVILAxzyPE5Jb0Wr9gQJZdFmTcobCQGxMI8=,41,30,99,99,1,20170316,20170416,0
p9+NkBEahjjSDSs2fmtk7wde3S62/daP8Tw49ztS+5g=,39,30,149,149,1,20170331,20170504,0
s3xC3xWlcGxLl/PSP8X+dA3dkA9GDO7RG1Q+bJiHaB8=,36,30,180,180,1,20170305,20170404,0
s8ln2sS61ajrxuXP88qYKKaSQ5d1Rwra5tNkqz4+7+c=,29,30,180,180,1,20170327,20170427,0
sC0QNuEZbDELBDwYSBRsio2mysYjhK1LbeI3AFZkG/A=,39,30,149,149,1,20170331,20170527,0
sqmgb8bm5yzCRO+kCJB5PDYdl1srnCQ4HSBvlYH1m9A=,39,30,149,149,1,20170228,20170411,0
swJUZCl5cwSct//uC8qnJa5dkw/VN0lthFuC2JzG4Pc=,36,30,180,180,0,20170324,20170423,0
uEbbSE265PSKPQ42caxdyVzmpLJUdNbqvHcAVb5KdS8=,41,30,99,99,1,20170217,20170413,0
vGI0P03AYKZr3gq7pqKsPSza2lJMpCKeDt80F68cAhU=,37,30,149,149,1,20170311,20170419,0
vL/VIOXmM1pCTnG51cfiP/lBeKjmIZq6GWmHE/1LBfs=,29,30,180,180,1,20170303,20170403,0
vrhHooHDYfYtRh9Z+SNVF5bi3QiriLiklOfu5K2xzbk=,36,30,180,180,1,20170320,20170419,0
wEznJFkTq/d57yKLApgMx3/RhQnGhfKL85Vwwlp/EAw=,41,30,99,99,1,20170318,20170418,0
wGYMjOn39Qfh4DYVTlDJg3qlQP2BQSKnweHfNyyGHvM=,30,30,149,149,1,20170302,20170302,1
wYR+d9Fwm4xOBsATETJy83Ap3c7C/5ag0m6kJSHT4hg=,41,30,149,149,1,20170311,20170411,0
wzcyvPOAFSwjdHCpVbCuL9fjpo74I+elfzkd9IiixpI=,41,30,149,149,1,20160223,20180326,0
xXPJEpWNYlQMEWCAbXdZK+E9tTaFjqeRi/oDDYhWeUc=,41,30,99,99,1,20170323,20170423,0
xl6pUP2OQ97Z4FPtxmgY8NMc7l4STqo1fuXlsUvVbLc=,36,30,180,180,1,20170212,20170610,0
yQRKQbNdbljRo+Mx8KViY/Msm+d1C4fbssUCoKW4clM=,39,30,149,149,1,20170331,20170516,0
+5VCOBwYm6B5epYLr5zgfmSUxHOeLriaIfe/3BejU6s=,41,30,99,99,1,20170323,20170423,0
+G9oaqNK6Vh/HXphx2mylp1vYFxqW1TCwfvR+0ND3FM=,37,30,149,149,1,20170322,20170422,0
+Nnl/aE69/0UZW2NaJ9ZC6M5vbOYO+HBpQpUjLbRv/4=,41,30,99,99,1,20170327,20170427,0
+VNXowFBIAPcZbhpxtra6qKAmoXE+/p9ai5N4xedwLY=,38,30,149,149,0,20170318,20170417,0
/8nNPp5+v2sm4+arQf/L1/5X5P/2T/6MhLGJMDsiO3A=,39,30,149,149,1,20170331,20170502,0
/JeBzhb/8FvLn9fKwwICjDLNYmvq6IxTFRuO0C/2i5s=,39,30,149,149,1,20170331,20170516,0
0F/jnVOqsDu6NdpL8FDXTSPbzJ/tbbXgOo6e6+wc1Bs=,41,30,99,99,1,20170320,20170420,0
0P/jOXuQqgj+0soV2kQj73YsNer4s24IukSVz/9DCSE=,41,30,149,149,1,20150725,20170403,0
0P5AuGJFYx6rqSIA95ltacXidsVhqWz5zo9GzZKVqGA=,41,30,149,149,1,20151113,20180815,0
0ZofBWV7/ZKj8m/GQMzL+OYPbIeWazHmL3GAXNeLMlQ=,41,30,129,129,1,20170331,20170430,0
0dDQPhpnqHHLhb/1j0GUVu49RzUqZ57zJiZgc2CNoXg=,41,30,99,99,1,20170314,20170414,0
0tY4drfr65Ze1lU33LYEOwZMOF1TmbG8FS/HqIx18ro=,41,30,99,99,1,20170304,20170405,0
1wlh8xyrgX1Z/qMrrzfd5fBqxIltTV1+7OLi4s026X4=,36,30,180,180,1,20170331,20170507,0
1yCCy6EG/QIKA6ysiecKhczSX7wLRHlmkT7LQqa3nSk=,38,30,149,149,0,20170321,20170520,0
27NYwm5x9ZsY6xu6y1ZEC9Ge66HC6Vy/4Q2+O6bCv94=,40,30,149,149,1,20170327,20170426,0
2E9O+1fulPFMm7wiwUcKLP6OsbFW/yjzROXx+AdApA0=,40,30,149,149,1,20170320,20170419,0
2TKfxBQfrL09fychL18woWQ6uuyAD9XzbdZraShGOxU=,41,30,99,99,1,20170323,20170423,0
3RWJEWDdLFMGmsprmtdC9ba87WALWcCW0SouG7zqcVM=,41,30,149,149,1,20170331,20170430,0
3VcUgr3wRm4+Epo18StFUUtmuQCHW2Avt/I7smwgKAU=,41,30,99,99,1,20170320,20170619,0
4Og7PyFoxMBKJ0a3+ioDegt5Wb5Tioc0X4lUkxJxs60=,41,30,99,99,1,20170311,20170411,0
4tk5ugYfWGH4gfxSmLMldjGZj3u4+oHRxfbQk21h83k=,41,30,149,149,1,20150719,20180118,0
4tk5ugYfWGH4gfxSmLMldjGZj3u4+oHRxfbQk21h83k=,41,30,149,149,1,20151019,20180602,0
55KM6vAOX5j6znFaLkF9ZLRD3KMc6SJHXb3hrUJSSMI=,41,30,99,99,1,20170311,20170411,0
59DtNJPIxAjFauCRyAW7x74vdjVFv2xQVgp8unpoX20=,39,30,149,149,1,20170228,20170410,0
6wzPybCsNwscpfmu1hqAf8Qn30TKJSVuVEkNm+hVk+c=,40,30,149,149,1,20170327,20170426,0
6xHe8405jREcYTVz8aoWvE3bcguJiD9GjAMRHZB7y7Q=,39,30,149,149,1,20170228,20170404,0
7lsBU5/Fz2fvpf8VumothscQt9gRRqsyMU81md/WWjk=,41,30,149,149,1,20170312,20170413,0
9HZ81EMm9IRFU03RuDRPDMT7sI7T75Tbe7l0yexqsZQ=,41,30,120,120,1,20170320,20170420,0
ARyLK56/oLilxTpOXddBtWSyKdzj7ZJiY9qZ2lyS8dQ=,39,30,149,149,1,20170331,20170524,0
BFS/SetWru0bw3RHMWY5Ut9TKX8hQgRX97YIcfx345E=,41,30,149,149,1,20150823,20170610,0
BQJAwFV5G2dtYBKN4sIq5z7nOmq+GgCSSjfGO7x972o=,39,30,149,149,1,20170228,20170403,0
CkNLjo6zhjsdvCCST5oP2sT59fsNSjk93XatV3EQ+Cc=,41,30,99,99,1,20170307,20170407,0
CuzXkHsiGAX7/2h8p0JNAdTTBTjWvuvpipLWSSmjpgE=,41,30,99,99,1,20170331,20170430,0
DeIYD1OArbq8MctP0utuZJfqwHJOX9hkEQu9la6SYak=,41,30,99,99,1,20170302,20170402,0
DnK1qNb+id24+OdNwdVR1DePg3FA3+nvInO1KoKt6k8=,30,30,149,149,1,20170314,20170314,1
EqzeXCY9+mmWua2j1jOYfULaNk6UY2DF15bLNw5TFeA=,41,30,99,99,1,20170331,20170430,0
F0HUvLtfJME26HJtkCIQOOcKOhLQkASrTSyK6xWCo74=,39,30,149,149,1,20170331,20170525,0
G/MTPuj0q3cdx8odR6royPbz6PUiZYjUz/cS+JaKTtQ=,41,30,99,99,1,20170302,20170402,0
Hku83+mO4YwBAONN9cblVBL7Vy2zTZv2jidCPU5EYEY=,32,180,536,536,0,20170326,20170925,0
IGcZwFoanKiIJg2BfKUnajX/eHfnTWnYvTYVVZxPoGg=,39,30,149,149,1,20170228,20170404,0
IeXKilJ6nBXe1/GJYWz6+W/HS0CB4jUdfftEZ2WtYR0=,41,30,99,99,1,20170317,20170417,0
Iw61W85fYnIx6TbjK763qdSidCV1FOHQ5I8HEMuchVc=,41,30,149,149,1,20170304,20170405,0
Kw4rU4sRPDet+ubk/NH4zQo6G0Y2ae7ufOASczErbgI=,36,30,180,180,1,20170308,20170407,0
LPkhfjLPh/dCqhdOkHRT4e7DEbdWAqRYR74YlZWJ9Xo=,38,30,149,149,0,20170319,20170522,0
NYo4erFMr6YNv5PV0ybgMoB6v05rWN4euAFBBHo6YQE=,41,30,99,99,1,20170331,20170430,0
QFL/o0QMFCidCL/El1qjtXm8HSsR2I/3GtoFE7dkDSg=,41,30,99,99,1,20170319,20170419,0
QGHK/TUQOX+n8KrEKvNtG3Z2HQ63rnRDLuzx0pnGFx4=,41,30,149,149,1,20170304,20170404,0
QfXsE3GMe6y/sM9BInlJWjcesHMAcrq8M3MlcyWldcc=,41,30,99,99,1,20170331,20170430,0
RDdV8zX+sG/0TdLyo4I17tLMOLUBOKCnCkNgiPOjRW4=,39,30,149,149,1,20170331,20170518,0
RgHqpLbfjCgdttcON3atCmAfuN/lOztIsQxYIJUBe8c=,36,30,180,180,1,20170301,20170406,0
S03Xz1n/+G90xtZLSJJrBVH3JCL7PD8sw0UdX0N7VbE=,36,30,180,180,1,20170329,20170331,1
ShNypgnNyeggmufAg56dqZYP5zubHTQbbF3yEjmYGQg=,41,30,99,99,1,20170306,20170406,0
TuKe/oGSIPE4mmV0+CjELcaAJLo6ULl5TIbVEd0TxLs=,34,30,149,149,1,20170331,20170430,0
V4QszXXIeMEdvapOgYwmqMxK+WipejYkTGlqvDxQSjU=,41,30,99,99,1,20170305,20170405,0
VY8I2jMep4dAw5zt/f92cymt7e6KcRH6r1XEcV9Zky0=,41,30,99,99,1,20170322,20170422,0
WzqMwNCHVBGfpZRMAleDK5M0t7N3vuIslOFCA/C5E40=,41,30,149,149,1,20170305,20170405,0
XUWOOWyP4BKCXTMHPAvYnq/2Xc+O0m4qUov4skDPoe0=,41,30,99,99,1,20170331,20170430,0
Xbd8r9OS338BqNYvMW5ycJoUapoKyNsVot5rlFjjHm4=,39,30,149,149,1,20170228,20170413,0
Y/oXcJuj2oVgZEIbEWXT0H1rEnfTP26pTpvydYG6Srs=,41,30,149,149,1,20151219,20200421,0
