,msno,is_churn,city,bd,gender,registered_via,registration_init_time
1095,GBlwHPFO7iw7BDH6iXuiTqStCLdhtdr/Uk46bNLM1R0=,0,1,0,,7,2012-04-17
1096,wFnw4/nitH/mboxjWbRyUBc0cFbAJWqDMPbYlZDFhqY=,0,13,27,male,3,2012-05-04
1097,dEtzxP7elYK1geyv5R5LFCQkfGXz64ybsrhf8wn6EMg=,0,1,0,,9,2015-09-12
1098,+0QQxbBbymdYyBxpsY6/LrijzjL/Qte1eej3g/v+wWw=,0,1,0,,7,2010-12-21
1099,fKjeBirWqOxYO7GP/beY9w8A00MpW6MPpAtXXEJdAyU=,0,1,0,,7,2016-09-22
1100,TRTLeqIakDjx6MVzcINNWjFjGL/3+yODk4SoRrxDi44=,0,1,0,,7,2014-04-29
1101,GsVFT5fBWxYzQiAYlT4apRhUy1d56PP+J43+onlmupo=,0,13,31,male,9,2007-11-05
1102,77rq0srgPLvHtaZTAny6H2GIAVKPSDGq/i2Zr9NhogI=,0,5,60,male,9,2009-01-13
1103,As6xGUGsbsaMPh/AzPRQtK8GD14oG6Wp0K/9aj9PvnA=,0,13,28,female,9,2007-05-23
1104,W8QBdXSthABe52yTfQ1Gk2pABkRwxTbvzzZT4GF0O38=,0,1,0,,7,2015-07-17
1105,di0QsEIIt+R1AgG+rGsIVwOv3Mut/yFxXq175AAx+EA=,0,15,17,male,9,2015-04-18
1106,+G9oaqNK6Vh/HXphx2mylp1vYFxqW1TCwfvR+0ND3FM=,0,13,27,female,3,2015-04-11
1107,rQfJED5lH9nj6YbIV9UnCff6alchWsKg6fvnp+sTg1U=,0,1,0,,7,2017-02-26
1108,ZWA4DRgTEV4V3TA1q5C6QsjyNB2uruEZM6ooE/ypB8I=,0,5,27,female,3,2012-08-10
1109,m8pAHSjKryKuoCU+ztVOs4pt1hCOcOb9LrdlbWkQJ1Y=,0,1,0,,7,2013-09-08
1110,jXi77YgiOldsN7gAzEZQmXnChHeOoYB4EmF5xEyDZjk=,1,5,27,male,7,2013-12-12
1111,3qpzqyZVD+ar2sfw6lM1iXmury6u78MGYLPVSmag5/w=,0,13,25,male,9,2008-10-05
1112,KVcaYmhCxFFi33XN8KnfqXKoJTTIjGgXH6C7e1QS0J8=,0,22,40,male,3,2013-04-08
1113,8HYN37BEfNtEMBYJ8N5xrdfvGYkGpMm8jXh50ibk+KE=,0,6,27,male,4,2015-10-20
1114,Gbu5nIvRLzsvDY53A+ovYr4dz9WTfoYI+3lCKLMSSdg=,1,5,36,male,3,2013-02-03
1115,aA90Z1LlcarBqqEYyDEgaqXsIAbqGls8Xxtf8ZslGcw=,1,4,31,female,9,2006-03-08
1116,Yrc8q7iNP2faTSQrTJDWU7HiakyXAinJSeTqW+eclw4=,0,1,0,,7,2016-05-07
1117,Qj08PbrbJPR1Sqd1DQMNbBKKYt+UKiWcV/4QAbJUA5g=,1,1,0,,7,2016-01-22
1118,hWZDP3zv7ikJYFrdOugSGXBOMT5n3CYAeP5GNavw/08=,0,5,48,female,9,2016-08-16
1119,xrDc7/8ATKCdyzz7G8xGhmX9cVu23OU1pn19h69waYM=,0,6,29,female,9,2013-11-22
1120,PZwPvjTA+fuOlq/TYYNI/O+2AnLiLoT1jtUS6R5BVQo=,0,14,30,male,9,2016-02-07
1121,mngiZVslYy+Rks623nR1uOmzluggVcOTMSTBIPtuzY4=,0,15,27,female,9,2005-06-03
1122,3po2RW0mNW1qf+i/m+dp8dHXUMHkJKOxODbygIwaVww=,0,1,0,,7,2016-07-25
1123,VjeREf9Laj7V6a2dTjyhJgmkSOmkFm6bU0CeQNhE3PI=,0,15,29,female,9,2009-11-07
1124,dhTsExbbYsRJ1vkUX8eDb0fe90P6tRNeb3+yJ1q7Pgo=,0,1,0,,7,2014-12-20
1125,ORwUctpDHXomRkNvsiTySy5J2z0/crBIGFQsM+E+y4s=,0,22,24,female,3,2014-08-23
1126,FPgjK2LGxzqk3A6EnRBM/8QPsPOIQ45FAUrc4ArPCsw=,0,14,23,female,3,2015-01-21
1127,cpOXto6woyxWSMiMtTgWcy44VGc1Zq5TjeJ1I2OwVx0=,0,1,0,,3,2013-01-31
1128,4Na+gs5+0iZl1fLe9MzqpmzUwLA8wCLYsxiqGH5sQhM=,0,5,32,female,9,2009-11-11
1129,/iDlHRDlNjFyA3VgVHsCM7a6Zo1WK8rzY+8MpuFimjE=,0,1,0,,7,2011-04-07
1130,0XtC5rl6kciy276GftL5myBEvym8RHhWtM0nVgkH6V4=,0,1,0,,4,2016-12-01
1131,W43V2HHJXqbnXNb2qTnKeiT/q6UV2EphyOrAp8RqPlw=,0,6,28,female,7,2013-06-07
1132,4KylTn9GiAJ6cBZlb4vwL/uxRWsrRuJNXnxHxz21axQ=,0,1,0,,7,2016-05-27
1133,cPXLLpZQ2EhPsGU5MejybjXY79UPlgW4tMK7XZSzPWs=,0,1,0,,7,2013-08-20
1134,ESK/Plz/bWucpEfX32MKr9OrRqNmteQkt7cVP1DVVzI=,0,1,0,,7,2016-12-21
1135,ghCIhzQ50Vrqfl9Xn0fAznl/5xKzA7rTexHBS0A3nFk=,0,5,24,male,3,2013-03-02
1136,/F5PcyW9rw+bte7AfbDlBAV8JIRdp3T3s+WmeBQRV/4=,0,1,0,,7,2016-01-19
1137,zOREcrPJq6feP4iddhVfacsTqihaPTs0yrX5XRlX7V8=,0,17,25,male,9,2010-12-31
1138,Q1V5vR6pTXyBTcwo/msnQkBd2YFAj2jL5tbKRhlifps=,0,1,0,,7,2012-05-27
1139,zNP5DuDJlnTkiKfz/XDfkZJloBgn83b5AEL+D0W/0Rs=,0,13,23,female,9,2014-04-06
1140,FiXAkThqsrtcj3e3FuBaSnwFb5Ywk2Oxrcl4kQwClEM=,0,4,0,,9,2012-01-01
1141,snc8BgT8jFCYA1XTlKxPY0ud/pt8k/SHPBvAcwPNbEg=,0,1,0,,7,2013-05-12
1142,2LWHDy5iumKbXoIM3OyWuPqenJdqXtBYxXoR6hN3ViE=,0,7,15,female,9,2014-06-21
1143,W/0XUtEJRtFCLYm/ISrmtUDi1NhPYsKEf9q3LAn+LNE=,0,14,29,male,7,2010-10-24
1144,cKkJsXu69KuYftJ5FNy0qglGgUr55o/RBinBEpkiZPE=,0,1,0,,7,2013-08-24
1145,IzQEjEOK2yIf1D9fOQNq7FaG2qH77J8afafMEBsjPaY=,0,1,0,,7,2011-05-02
1146,1dShPSEzASzNE07YQ103hc46TAFAX1lyJCiBil4s1pU=,0,1,0,,7,2012-09-02
1147,uLXvgmqNw4bmbSsMhzIybLC9MHBTWhFrjJ6CAAlIj2M=,0,1,0,,7,2017-02-23
1148,KRP+ce6UvZaJESTNYUVpYVByehvTXDiTCkYmWX8zFig=,0,1,0,,7,2016-10-22
1149,eQud16TY3y0cC5pmx6PVpbuX2Sb8vpxi0BW+p92Arvo=,0,1,0,,7,2015-05-11
1150,6scMHvDQ50UdlG4YyKbBYcrSM4lCqptmrWxxnGPgbKg=,0,11,32,female,9,2004-11-30
1151,33gfCXYd9GWMCrBvhI64yfSfAMf4WoxzxtFmYdxIJFA=,0,4,32,male,3,2015-01-31
1152,HOC7/at7HqfSO7r9133gN4GhbwE5zzo+JTjbN2YVj6I=,0,1,0,,7,2016-02-09
1153,QM3Q3JfQS3twPBRLMjux+7hUM9W5qhQ5FdMFxLSX0vg=,0,1,0,,7,2015-09-11
1154,LMMKCAPypA/WF0rquLaLsLIAnBo1jEnRaHiIX59fO4Y=,0,1,0,,7,2015-04-18
1155,WtMfrxyHeJjuNZoEeKvVhw9E5Q8yP5UwCwIbufJCFlc=,0,1,0,,4,2016-11-03
1156,+ajCOv3puu+HNxpgT91rXzlnvHJ+KejU61Q2VwCvH/w=,0,5,0,male,9,2011-11-15
1157,Jwgjt6knHr4vpxTVYmSQhYoGX11wsbRLUubi5PnlZZ8=,0,4,22,male,3,2014-10-01
1158,Nx8fpK3t+mgjVOkJApm0nPU2LQY0gs4Ey4EOU/dUS8k=,0,1,0,,4,2016-11-25
1159,bWPjn/M8KpQYPG/BGrxNamewnl99bQ9+zMsLTkUhwro=,0,1,0,,7,2015-09-07
1160,ypfmhRGU6giL8mKvb1qoDBdYOjsFBoXgmS7c1Cxm2VY=,1,1,17,male,3,2015-05-17
1161,5fPPbrL5QGKrJwXc47OzCUNUAUlKV1Zc0BPcOpR8gAw=,0,1,0,,7,2014-02-23
1162,jkLqdA9yexLcYFuGHTj04bEl37YwDOKCgcq9U0gfJiE=,0,22,26,male,3,2012-01-25
1163,uO5rVco10ZXRyY+WD+G3FwV+w2ra0QUMiyAqCrY8QHM=,0,14,30,male,9,2013-02-07
1164,MfLH0z5x4hx4zd7zFmyCOPTRV8O2cKpI1p3eMwU8Sm0=,0,1,0,female,3,2014-08-20
1165,GTAknevJuozCjJklmBVYYaGzrCOeKefXdJ+ZdYFe7Y8=,0,22,26,female,3,2012-02-21
1166,suEBrSUIUk+9Z1NjBjBqfT/MF0DkBQFqD6z1vGQIy4Q=,0,1,0,,7,2016-01-10
1167,mXqFH99LaYLbkVSzr3hqzRmcL/M2N4BaLW1v2oFCAno=,0,1,0,,7,2015-07-10
1168,yfHmN1CvuXkDQ7/E7UCTKjbyS/h5Hr9TYrOCzSW5Agk=,0,1,0,,7,2014-02-03
1169,ZNy2KnaAS8xukXBhkPpFb9CgIMQZO3ozQD/QRa0cxGw=,0,5,35,female,9,2011-06-08
1170,j8g71goo75cbHD8Be2SPUZDNcWcmLm2Y3W40mQo20fY=,0,1,0,,7,2017-01-31
1171,ZBPHEL+qBJdDg789EieqFjnVFTs0uiyRBDS3ahkA/Uo=,0,1,0,,7,2015-11-22
1172,V9xAvjbG8CSVaMxn5fcOFo/Umf3scPxN05SFMP3Z6bI=,0,9,24,female,7,2013-04-08
1173,gWJ9SqIRjQJ0VZbyLwcGfJiXlHsCvu370NfMFOgBmzw=,0,1,0,,4,2016-12-30
1174,0gzXq48sBK0KiF5nv4OYkzhAUWSNNiiJctJpzJuy3Ls=,0,1,0,,7,2016-01-05
1175,UjUc+mFqy3d4mWdlvdFr+VHPhNZsmOqD1cmRrY6ll5w=,0,1,0,,7,2016-02-08
1176,3sFtP/ZwuPAfM20GMc1Z8RWmo2veT6BTUfvt51JK/FU=,1,1,0,,9,2015-01-22
1177,l76G2UhFpoSFxU2V7hvSSF/qLh4paWHeWUF4XMxJ/t8=,0,1,0,,7,2013-07-27
1178,fN5/T+GxnLqzRL3BoPr0lYSEsr7NgMLJ+yEf+Wrvo8I=,0,15,33,female,7,2014-10-23
1179,syKvzihN0s1ry+RF8JQQWWp0T3kEGf3zI2BBrU3WFDQ=,0,4,26,male,7,2016-04-30
1180,btyfrVp7ncVwhTcf9T7cQHg2Eq1WAsgGCjHVe+5UGjY=,0,1,0,,7,2015-07-19
1181,l9PaqnZSgx9hZQrz0Id+KVD3oqGCkjvGIX1x0/tlquo=,0,13,0,,9,2012-06-30
1182,85Urd/3HMoCkVhCsIQySrnIYbP0ZR1uOx6mmAGUyY9I=,0,1,0,,7,2016-03-20
1183,Uq9zBKKIsIWzIbVCYJe6xjjmrehJyhvTY0Rsi1P6TtM=,0,1,0,,7,2016-02-28
1184,eGZfbEXCQn3epsWXcoDcYpuzyZumk/RpBtg2Vys+ZDs=,0,5,22,female,3,2013-01-21
1185,Fg4NgwzYz5r5LHLulr30Q+oqajmiBj3VTU6rtn/scMA=,0,1,0,,7,2013-10-15
1186,+tAh2pvMPEPwBWp8fbAgJDCspODPUWzNRqlEV4lvaLw=,0,6,23,male,3,2015-04-19
1187,k4/x8NLa2tsg2xKELUoDeXFjJOF5aM+4VaRVyEVc9Ec=,0,4,37,male,7,2012-12-26
1188,QqsmnOr7xMTbQJ0KXU3PIzw8min50TkpqE2x6aFquZY=,0,1,0,,13,2016-10-04
1189,FEy2soX4zataggbN1F7ZoRHNkcROUxK2PHcWynW+WgQ=,0,1,0,,7,2017-01-17
1190,OwWaQ7MvlxDMw2wA5rbWRdGLJDVKSIFBSvugrp8r+F8=,0,4,25,male,3,2013-06-18
1191,SNnTY7bvq5x+CVfLjdWYyzdAAsMJbO91qWvFKW8Uqas=,0,1,0,,3,2014-07-17
1192,51FH79ad5kcWOKC/Dr7JDI1v3l91wjiLLp0+cBfpAMg=,0,1,0,,7,2015-05-09
1193,QVufEbaMaIslpY++WY+1kIPUSrnFiibCboD/clGd2f8=,0,22,37,female,9,2007-03-16
1194,zBZS51oS02WtrGlVDItNqmVvU5kDZ7zXSywRDLSVf0Q=,0,1,0,,7,2015-08-10
1195,dCSGdn0ptRXmX3OjnTIpf+6MzpmDxAyP6ZDq4sbuJZ0=,0,6,42,male,9,2012-03-20
1196,vo9GyGQnqIMB9FQa6llatyOjkqxR27B9nErtJjTSogI=,0,1,0,,7,2011-02-12
1197,xTIaTarzPceKQEBTFcjvocWXeGLRoT6q9O/0WKDdmtE=,0,1,0,,7,2015-11-04
1198,lH984z+XoKVU396Ny7G+tqB3Q8TMEeobhhtdandL8ms=,0,13,38,female,7,2012-01-20
1199,JQIaiXsHMUPCABHW7Y7l3KVOIeZKAmDLoHG9t7W3/NA=,0,12,18,male,7,2016-02-16
1200,B/pxTSjRMTD0C1fz7o5Df3PiwxeGuKIexv7349/8qFM=,0,13,47,male,9,2015-09-11
1201,be1vFqldTUfrQooj/oOmlwWNintB9eYaRjHrH7a8wm4=,0,1,0,,7,2015-10-19
1202,tPzLaAClrvS3cAjrgZgMSMS/HwNoEBSOzal1SDoxerg=,1,5,20,female,9,2014-11-22
1203,EQCi94nImbAIFLCkqKbb1mpUGTRNS9rv6WsvjjSNRiM=,1,4,64,male,9,2007-04-25
1204,voskwYtKTmad7cNeCOr5zA6KZeFH6o+zCV7rnQmNyjA=,0,1,0,,7,2012-02-07
1205,A1ZyYXVX1WnzBeEURKJlWW8Ubr1KggzMweXtZISNDWs=,0,1,0,,7,2017-02-03
1206,OiUoYHF2qB2/HtfdL/t0JjP7OW38SDZED3B3cx7t7Aw=,0,1,0,,7,2015-11-09
1207,6hkxT39iOpJI9VOphn6neLb1FTUXWxG8l83ymdFubUE=,0,3,25,male,9,2007-01-01
1208,Z4AHRRA0Dfjg7bLq+SgGliBiQwutsWMJTWbIYPq3M5I=,0,5,27,male,9,2008-06-08
1209,rJnHx5uNgDH0TsU+lA0dZXeF5VG6ANR6IzgPLfCw3K0=,0,5,64,female,7,2015-07-18
1210,6lQXpeOmT5Td7iX9D/fUNtcBA6Hup3zF271PDutDiJc=,1,15,0,,9,2016-02-06
1211,mdN68frur4Hm8G67bwczMwmIn4nLH/U6pcFX3e59O7A=,0,1,0,,7,2015-10-24
1212,7v8IwD/gkimbTAvrE4WiBOR9qKjaqZt5/7KH+H/a2I0=,0,1,0,,7,2012-01-10
1213,TwgxjHb+08U3pJpB+DWgfcj0Sp6KplzWWl8BdQrnBkQ=,0,1,0,,7,2016-08-15
1214,AkfqTukkm0F97YS1Ch6zQTgXgQk5gNFYTUDVm10bOWg=,0,1,0,,7,2016-07-03
1215,wzEUJyofcb0L3jVTdRjswiGw/nmP1TY+/04DbVRuuVE=,0,1,0,,7,2012-01-10
1216,+jHJexgUOk9WiZnxTTWhayXlhj7RVQhwqTkSEAtIuSc=,0,6,23,female,3,2015-02-10
1217,YlRbGBAjAB26ktkH5oziU8nJ4Li5GdOD0u6MwfvtY+E=,0,13,34,male,9,2006-12-18
1218,zVpxwxqyeIWbIJ2TGViouQQttEWBHUoTuT1TRas3qXo=,0,4,28,male,9,2014-03-27
1219,W8H9R9zBUHth+euzy4P9MqYSJ0feRj0W2jVJgubLZ8w=,0,13,22,male,9,2012-12-13
1220,xwCaX8IzD4uBUz2KbuJexh5tARFJf3Hyo5ug8grqBb0=,0,3,34,male,9,2007-11-10
1221,kyn7G5zfto02T/ndAY+naRp3javHvJu9laS6it+h/0Q=,0,15,19,male,9,2016-06-09
1222,AzHZLKAfGlDMI4Mv8FrfSy8BdIV5wele2jCfBj8XNMM=,0,1,0,,7,2015-10-25
1223,eJ43ZAyxvaIEEE54dVi6/iE2QskoTI+w2mJFga6mw5k=,0,13,29,female,3,2013-02-04
1224,j4zHYt2x6d5XW2G1GSSbFPcKshTJ9FmwPqx4r4/wP9c=,0,1,0,,7,2015-08-21
1225,zy69EkYC8DB0wG53AO2wA3DQXv0LR9E6wPL6DzH96rM=,0,1,0,,7,2016-11-30
1226,PPO7UJ7SeEvGT2379XCHNS0rSeCZSudiSIHC34JvKYo=,0,1,0,,7,2015-12-27
1227,X6riT/eqtp1zaMu/XHzV/6PtFVolEbM/7oBrK9WSoCo=,0,13,28,female,7,2013-12-06
1228,D2ZlcO14a6GSy7Rl2757nV3+ScC9IRP8lHK9GUkonpY=,0,15,27,female,3,2013-10-10
1229,BYZDOTWB9LkyASCaaV+OozVNn8oMoSEc25tRibiWDK8=,0,1,0,,7,2016-11-10
1230,utaZ24H4h5UrA0h5G9jAD+Kfi7O6OBqxbI8i/+HQUOo=,0,7,28,male,9,2005-08-13
1231,Ritxl3tUE0gcRxs3kcTDuFhq7oCs4W9qL/YGKB+zMkw=,0,15,22,male,9,2012-06-12
1232,MHHKaWvHYf/piOK5YKcUWXxdS5aF5Q2qfuz2uOFhJU8=,0,15,28,male,9,2007-10-15
1233,UjULgCrXRxbp2y2eBI/GtqnqleagG0z2RGR2hBp5dBw=,0,1,0,,7,2014-07-09
1234,KbGmorlF9DfS795AezNHQMe+hgeH19acAUkDkRCpwhc=,0,1,0,,13,2016-10-06
1235,tIZVQAGY+3IpCYnLacZ/3VWasQ3b8FnJBppa1P7m9YY=,0,1,0,,7,2012-08-14
1236,z9T3+f6AW+d32Gd795yyX85DdlVHGgVmFs7+Y+7fseo=,0,1,0,,7,2017-01-23
1237,K5AJYJlaug4UC+vsTHasx0UYfMX7R88VPItrNBMjCug=,0,1,0,,7,2011-05-08
1238,gjDYZABxdzzuMYL1Z8T0u24hq7uuqjqkfjmZQMAQ+5s=,0,1,54,female,3,2016-01-08
1239,iJuhI2U6Wf5fzsnsmOujIKVzWwun4hbPkq94uiF0ySc=,0,13,35,male,7,2017-01-12
1240,2W1vffBo1XAz4DCONc2kRqpsoDhb/AyKP5CQ8Z3CsYs=,0,22,47,male,4,2016-06-04
1241,KT5ba0yy0tha5XHO0eL4bIid+qAJkEzKljSlTgGcLXU=,1,5,29,male,3,2014-04-04
1242,pU6shJd+inacMIyfTqBuJtPNQHews8T8kMIKNP9gGP4=,0,1,0,,7,2016-05-06
1243,+5WMbW3txbHdhOaQK+wvUJgxuGVKI5tRYDb7b/iNreA=,1,13,22,male,9,2011-10-29
1244,xc37G8kdXvnlfN4ZrGyEWe4tCLm5cSO/b6OWGB5vv2k=,0,1,0,,7,2014-07-01
1245,uzjxdbbc2+Ub2VAWbojm3e4rNK6HLaopwaUdIWaCibM=,0,4,44,male,9,2006-07-17
1246,lq1/0IO4/4zfx588qLRbuZ0TTXruG54pRN3iml/3Gqs=,0,1,0,,7,2017-01-04
1247,IMp3Z2WP9JLoSugklS6Qu0KWhiuK24QLe0oBpN7BHa8=,0,1,0,,7,2013-12-14
1248,f8WPk1p0o5SLQ9FImJ4etDuCCk18k9XQZcrYBTk1diM=,0,4,21,male,4,2016-10-30
1249,pX9MIseowlMwjbBNxDY9BypDQ57ZkjSSpKfoJ9vokDo=,0,22,47,female,9,2011-04-11
1250,+EVV0/DdmkoNU2zoQ8HhPbR3lu75AyjTwy8OejgukkM=,0,1,0,,7,2015-06-15
1251,fibQbmI8ZqXT4p/Z1VczLFrPy4wi1Yi/IRp8SMpZ+c4=,0,1,0,,7,2015-11-13
1252,CJn6Q/SEOuF9SfzfOayz0AgQ9FKD1k+RS/cxxxeYDBU=,0,1,0,,7,2015-12-24
1253,kQoYb3RRxEpAjnMoKRRtKkiOfXsEDjqrv43t6H+OaEA=,0,1,0,,7,2013-08-27
1254,8oC9lkFakPxDil6YVilHLNL5YIerADobBrSzcYAhWQ8=,0,1,0,,7,2016-01-11
1255,PaZcehkr//8+clbGWm3cfsRt3rsUsD8tZPObkDK2sX8=,0,4,0,,3,2013-11-27
1256,SsSjnC8BcLZAHVSCMtreDV3Atx4w1qcF/OAABUSVTTw=,0,14,25,female,3,2015-02-12
1257,MVm1l91SZRYh+HjzCMu1FoNoj+sp3e74ZG3CQbYHFxU=,0,1,0,,7,2013-11-25
1258,d2+Gnv7jFsXeAg+DLN5pC4wPD94el7t7qxv10hPSpGA=,1,1,0,,7,2012-07-13
1259,hdpm2kJCC9/vFwQHjZheeumNZw8vyyROE4HKXJWcGQc=,0,13,28,male,9,2012-09-15
1260,Topxh4lepa/XE14RC1LhLFRH16khEwRISLbn49xBrBM=,0,15,24,female,9,2016-11-23
1261,rWakPT7R6qazCJ/3tSgLrfhPrOspAMS7fgi3a8d7qfU=,0,15,30,female,3,2011-12-23
1262,l5i0LNkxv7R+I988RoY6v8mWWJM5pGF4Iqa3e2QK1is=,0,1,0,,7,2016-03-19
1263,VenJfOHhMV7HaKm0W3aculsM3E3oywlJjsCVV5bYEWE=,0,18,36,female,9,2009-02-26
1264,DjpY0OxxXk4Ln3juRodl7seM/Xpni+xmq87hIDNrin4=,0,1,0,,7,2015-10-22
1265,jYieYZcJbqkFLwslizdnVUTMtsIUWR4EKUJn0sAE1yw=,0,1,0,,7,2016-03-29
1266,aPnD7Cozs4d/9umgoyCRlajZAxoOl1pgkmYFjcbtMOs=,0,1,0,,7,2015-12-30
1267,vU0+4lnJlnZiBgea9rpSVAOVmkBJ4mGB7jFPuLcUISY=,0,1,0,,7,2016-12-28
1268,7TSrn71PiXVBWsBK99q1Ie07U3IrJz5QVYswRf6P97c=,0,5,33,male,7,2010-06-12
1269,InF8GjOxxEnI+ZNZthL1moCMZh0lHT9MlN4Ja4cK9G8=,0,1,0,,7,2015-11-19
1270,dk59jsGXDqCh1EIxOFiYA24rXLwTn+Fwzv3AzNP9QEk=,0,6,0,,9,2014-09-10
1271,yG+LVr95vY/O4RqXdldnPsdTld/ULf2chrsrfxH1+zY=,0,4,0,,9,2014-04-08
1272,iz/OJggQg29agYKvjCS1Mz8xL+TjmiWE0fvduM1w580=,0,1,0,,7,2012-03-12
1273,zPdDcis7/7DCMqhr+TX1ONldOD7fgtGITCG/w4iWP3Q=,0,4,21,male,3,2012-11-20
1274,VgeDb6G4sXzsL2mMr5rXsBhiTqE3IGL3GiEBo43Of6U=,0,1,0,,7,2014-06-02
1275,TtlbFnFfiRwl1qWk4NZqS0wB+q6JzMMIxKXVOc4CX/4=,0,1,0,,7,2014-03-26
1276,DHClKTXC0h52HAd9JBI6a8ShWPUjlKZefIEpIyL3rlg=,0,1,0,,7,2016-01-22
1277,qgi+7iXW+lErz6aFwuHB1mg9nvNIX7/59EUl+syb4Dk=,1,10,54,male,9,2013-11-09
1278,7L/oLAh44w+Y2GX69UEeLq/tHPZ7Fb+x2/PJVp8JnH8=,0,1,0,,7,2017-02-22
1279,BKcfwLn57Gyi6iYMO/eMdf0sUcETxXANmA8RVbFfRX8=,0,5,28,male,9,2011-02-14
1280,tFZjPohEjC5+VaaHsUvPrDwJfpZHB9bGbP8hLF0a8u4=,0,6,24,male,9,2005-10-22
1281,tToPVWlXNoa595cXH/6t1I9ZX1TIfGO1DrVbysLKUSg=,0,1,0,,7,2014-11-07
1282,S14PTou18+vP9O65DV7O3S6wZTNuZqu5OjN58KJ+QsA=,0,1,0,,7,2015-03-05
1283,UtRMN16VVn42hOeIK/PwE0IpqiZqZXF9WH1cca87CsI=,0,1,0,,7,2016-01-05
1284,wF6x5CUxXnsIusqJLHVAt7O4v+s+xfwn74lLJxbMeo0=,0,12,35,female,9,2016-12-14
1285,xDM0/sGpno7L0GU3MuaPfaWF71VcyBg7eNCV82e/sPY=,1,1,0,,9,2015-05-04
1286,CDngpi+W00JUs5cHFZ2VwUMBwf3q6Y+4AV2obCZax64=,0,15,23,male,9,2012-03-25
1287,mmlzt4K8DbpBttUHD2lhP05ugPStK3b9zMtZsABmn1Y=,0,1,0,,7,2014-03-13
1288,rnJhOBPuqNI3ALqaBE6cLB6AOsmIe+0HJuKkFSGGl2A=,0,11,26,female,4,2016-09-21
1289,aIt9W8bGOX6OF/kkBXLyyG0MauXRU5c2/KxmMzQxyAY=,0,6,62,male,9,2011-05-09
1290,dw7UPUmrqDZmyNGbgKG7hzpZKcmnTYXIC/1D2TTIDF4=,0,6,23,female,9,2012-09-27
1291,VFXEm5hAbc+JbdTxrJpezpOVkUWfJt3GdyRX/J/XHG8=,0,5,29,male,9,2004-07-17
1292,WVwmdOm3hv3XQDmWJrKzPbY1TZ+ETtlPH3WaT4ghg6Q=,0,5,21,female,3,2014-11-04
1293,QY14NS1qOUXteeqiZyxz8/QcR8YAVK9VqkB+mtyoz7o=,0,1,0,,7,2016-05-03
1294,WYh6d+dszBwGqXcaLHvG+pKZaWtqsPOkl/lne2FnPM0=,0,22,42,male,9,2009-08-06
1295,UfmhVxyD61VKXzVDfpZaZ/pQxfeYOzSBfwqmtQFMeBE=,0,1,0,,7,2015-03-18
1296,VGU62JALAi//RuVFFGCxwFZWty7E0rTwzWJ/DXCvxF4=,0,13,0,,9,2015-09-18
1297,WBlwRqUUVhYL4W4sHkfmNg2oUFPnwoMuKpd5cARwups=,0,1,0,,7,2016-03-06
1298,zEl/nIdhjJk9vwP0zMkL/rXAPLIbeI1cKjJBMenujsE=,0,1,0,,7,2012-01-20
1299,SAw2sJlKWgLsHR2WGJ7uThiH6lIzoXSZiSdvV4r3qsQ=,0,4,24,male,9,2009-09-05
1300,EIdz6geDszbWLcUnG3Cp7mrlj1ic/k+PMzxEel6bccA=,0,1,0,,7,2016-01-02
1301,RH9wOrINreAHOvuTpZABkRUmVLxHjlOTmskmmdanEsY=,0,6,24,male,9,2015-03-30
1302,HZn+3yELNXO0rYZwig+TUzMVzrXP4BT9GI1escvVXII=,0,8,24,male,7,2012-03-30
1303,RWYShbwYRR3NpJB7tIGM1B0kYsItgKFQcg7ZNnOJ1bY=,0,4,18,male,7,2015-10-20
1304,eSZa0lEbvRAvoZzPoDl138VXgePQsgekW79kxMjX+Fs=,0,5,59,male,9,2005-06-02
1305,aZthUKb9TMygOvefp6mGDJpmH9+wQwlW6AuY8f9rmUA=,0,15,43,male,9,2009-12-28
1306,ydPuXbgT4NBw8ExEgN0lH+JfA+K2vzLzR3WMKBTJ7WU=,0,1,0,,7,2016-07-04
1307,T1u6t3hyTfPzrkeqXY37pOI0OyqjkR+p5ES3mEq/So8=,0,1,0,,7,2016-02-09
1308,03zqcLrQib5gfv69GT6pNN7TwxJ0+dlUTA5MChR9qb4=,0,1,0,,7,2016-02-20
1309,TD01KK8ApfCB7zozfeLRwgAPHI9/6VI69yLrbaun0k4=,0,20,22,male,7,2014-08-21
1310,0Agy+4PtBYusbJ7bdptrlx6Yc5eaFWCL6b2oqMW2uJI=,0,13,41,female,9,2007-02-09
1311,N64mbgERXiWvYNl8sRzqMCqQEcC5Q8r1KCcxyndFWUo=,0,1,0,,7,2015-12-11
1312,+7zsY3l99WqYPl8fK1tB/aHnrXkYv1mfvAhCgwhKFH8=,0,1,0,,7,2014-09-28
1313,TTkmrJ/VVIjIpZmEJT61nnL2R4FVTFeSFnQyy9LnDtc=,0,1,0,,7,2012-01-19
1314,2kVwqk0BfQhc8Nx0NyvXDwQrO+5E8RylbS+Q4oxJdxs=,0,1,0,,7,2013-08-04
1315,EibXq2xTuju/PAz9tEtHWgpvnbFhX2IYJRZERpHG1EU=,0,14,29,male,9,2017-01-08
1316,ivNz3uavAvXFjwSe8NW7ucPaJPMIABHbNTTuPU/ARzM=,0,1,0,,7,2011-02-03
1317,O6fZngrIjezzdj1WgfYB+pewWl8Pp7f0XwnVO/faO6k=,0,1,0,,9,2016-08-22
